loan_id,disbursement_date,expire_date,is_employed,loan_amount,number_of_defaults,outstanding_balance,interest_rate,age,remaining_term,salary,sector,currency,loan_status
9761,2020-01-24,2021-01-21,0.0,22964.38531011342,2.0,26773.79668957194,0.05157485211427081,57.0,2.0,10694.253465760838,IT,AUD,Non-Default
9762,2022-10-31,2023-09-18,1.0,41965.78676784391,7.0,10904.189694833332,0.21753233697220595,58.0,10.0,17568.891707166727,Agriculture,GBP,Non-Default
9763,2020-05-09,2021-04-29,,16541.991292761944,3.0,2417.7818054228173,0.18215848657952854,41.0,22.0,18726.890465393593,Agriculture,ZWL,Default
9764,2020-02-23,2020-08-19,0.0,32679.70845383854,3.0,28016.990921216173,0.10810155539973512,44.0,46.0,18236.274228539452,Retail,EUR,Non-Default
9765,2021-04-17,2021-09-01,0.0,28591.167148217566,3.0,5893.0501108435055,0.15151020436325216,47.0,11.0,-5882.529729368128,Retail,AUD,Non-Default
9766,2022-08-25,2022-09-24,1.0,46364.93409759427,0.0,12915.571572717356,0.17330517744368426,33.0,57.0,5222.992190655885,Manufacturing,GBP,Non-Default
9767,2021-02-02,2021-07-14,1.0,25815.23102031287,8.0,23049.524729823956,0.10375583646697129,48.0,11.0,9272.116010614052,Agriculture,EUR,Non-Default
9768,2021-12-20,2022-11-09,0.0,40673.49139067739,3.0,14530.825170578142,0.08469394295899066,32.0,13.0,-439.7272028384996,Manufacturing,AUD,Default
9769,2020-05-09,2020-06-10,,15054.066809564856,9.0,29240.303703585876,0.2379929709538459,58.0,30.0,-9118.362444816077,IT,USD,Non-Default
9770,2022-12-01,2023-04-11,1.0,22146.51603993767,6.0,20608.089101539717,0.04364271892466877,29.0,55.0,-9156.882629641681,IT,EUR,nan
9771,2020-06-26,2020-12-08,0.0,32854.31536776442,3.0,26312.12499875698,0.1432873318793031,36.0,46.0,18446.534337661662,IT,AUD,Non-Default
9772,2022-08-18,2023-04-12,1.0,4774.253146605913,1.0,21030.204282098028,0.055316043809727385,35.0,36.0,-5610.433634085327,Manufacturing,AUD,Non-Default
9773,2022-05-06,2022-08-09,1.0,28177.090665552878,2.0,23613.798400067557,0.07123522078907844,27.0,15.0,14365.512370763052,Services,EUR,Non-Default
9774,2022-07-28,2023-06-15,1.0,12594.056143168635,3.0,25596.081451797978,0.09751590689696502,53.0,48.0,-663.8610467567541,Retail,ZWL,Non-Default
9775,2021-04-28,2022-04-12,0.0,11020.042830866181,9.0,5282.5025625726485,0.2057772246380766,42.0,27.0,-3050.198920274259,Retail,AUD,nan
9776,2021-02-28,2021-07-12,1.0,2213.7849253333343,7.0,14039.75392602078,0.14225664463707388,20.0,49.0,-9480.764560181973,Manufacturing,GBP,Default
9777,2020-06-26,2021-05-13,1.0,36522.76294456591,0.0,5553.098182665182,0.1113295004704847,62.0,47.0,12441.642159397681,Manufacturing,USD,Default
9778,2022-10-05,2023-02-18,,8030.617017712928,8.0,28946.06422900926,0.05453711382312032,51.0,8.0,7125.505208834125,Services,ZWL,nan
9779,2022-07-31,2023-02-01,1.0,2706.7980950805577,5.0,13832.214749809427,0.052742463697758,52.0,34.0,15512.489082425633,IT,GBP,Non-Default
9780,2020-12-08,2021-01-26,1.0,40760.47785992001,3.0,29911.1387034482,0.24451582233376531,22.0,14.0,11584.417642400113,Manufacturing,GBP,Non-Default
9781,2022-02-02,2022-12-02,1.0,36031.40948684034,4.0,20511.419060275588,0.1777742173188813,40.0,19.0,10178.529948440555,IT,ZWL,Non-Default
9782,2021-11-11,2022-02-27,1.0,6835.2075400566,9.0,28226.948400922112,0.023884039930183946,56.0,24.0,4164.042317903861,Services,GBP,Non-Default
9783,2021-10-30,2021-12-19,1.0,44920.67124681843,3.0,14891.09438993581,0.10353055046708476,49.0,58.0,14482.855050448645,Retail,GBP,Non-Default
9784,2021-06-07,2022-02-04,0.0,20415.28493262185,7.0,19090.761003266045,0.1839639235393122,49.0,48.0,-8686.366344276812,Manufacturing,GBP,Default
9785,2022-07-27,2022-10-30,1.0,49518.82585059347,8.0,24009.714814610204,0.17730533493062992,24.0,45.0,-945.4965813324397,Services,GBP,Non-Default
9786,2021-05-13,2021-09-25,0.0,43696.832917553584,2.0,16131.16173238119,0.17039248670711798,45.0,20.0,18750.080175565676,Manufacturing,USD,Non-Default
9787,2021-06-01,2022-04-04,1.0,35960.18386068325,8.0,25993.615500582837,0.10146189662120349,64.0,7.0,10521.59068970945,Agriculture,ZWL,Default
9788,2021-02-11,2021-05-21,1.0,31130.363907772684,6.0,18845.898311378434,0.05577218057991206,50.0,49.0,15055.737294067912,Agriculture,AUD,Non-Default
9789,2022-11-28,2023-07-24,1.0,-512.5325064485023,1.0,11833.364468843454,0.06610980483573825,47.0,29.0,6718.461895600907,Retail,USD,Non-Default
9790,2021-04-04,2021-10-17,1.0,18593.646754752983,9.0,28974.51221499511,0.07332454408922874,18.0,13.0,18672.98450825327,IT,ZWL,Non-Default
9791,2021-09-10,2022-05-26,1.0,28363.25425953584,3.0,12023.208461087723,0.24200024194464018,33.0,52.0,18454.74091782444,Manufacturing,ZWL,Non-Default
9792,2021-08-01,2022-03-25,1.0,34709.6012239967,5.0,23156.41743409455,0.16626424390111852,40.0,13.0,16292.511709007995,Services,USD,Non-Default
9793,2021-01-20,2021-09-17,1.0,30335.486209374503,6.0,4317.330979441182,0.23924312112934792,22.0,28.0,12964.084039778783,IT,USD,Non-Default
9794,2022-10-03,2023-09-07,1.0,26149.73412568607,5.0,15864.51694344618,0.1370817555309971,43.0,59.0,-6055.7350792027955,Manufacturing,EUR,Non-Default
9795,2020-07-20,2021-04-03,1.0,49773.012501718025,6.0,25479.02840808743,0.2203734210994385,23.0,41.0,8516.37611580683,IT,GBP,Default
9796,2020-02-29,2021-02-13,1.0,49332.08698819804,2.0,9028.089052571871,0.16304411827733573,31.0,50.0,3568.4237195632304,Manufacturing,GBP,Non-Default
9797,2022-08-23,2022-12-01,0.0,42489.228229205924,0.0,20082.04194226197,0.2209833195550301,45.0,51.0,-9987.368701193518,IT,USD,Non-Default
9798,2020-09-25,2021-09-18,1.0,10684.947309481351,6.0,26704.261346268584,0.1218969375058496,27.0,1.0,17557.191193486,Manufacturing,EUR,nan
9799,2020-06-16,2021-02-20,1.0,18385.405934506,1.0,5694.813559618852,0.11666795547643866,49.0,21.0,-8156.068078798346,IT,EUR,Non-Default
9800,2020-03-06,2020-12-06,0.0,23461.229766175868,8.0,22001.077485075442,0.0906397733919005,33.0,5.0,9160.259309498306,Agriculture,ZWL,Non-Default
9801,2021-05-18,2021-08-26,0.0,36811.14358626724,7.0,22814.799454310516,0.2387864606242272,63.0,48.0,-6172.434912125452,Services,USD,Default
9802,2020-08-05,2020-09-19,1.0,567.0861621754764,4.0,27373.300828192107,0.02904591673855516,50.0,6.0,9566.852043814211,IT,GBP,Non-Default
9803,2022-03-12,2022-07-06,1.0,385.2263741363215,1.0,968.0792665444382,0.05547139162909848,62.0,52.0,13018.748162343767,Retail,GBP,Non-Default
9804,2021-06-05,2021-12-02,1.0,20894.040810911676,6.0,18936.00605390217,0.17011480781846275,44.0,38.0,-1707.7452222098946,IT,USD,Default
9805,2021-11-04,2022-09-18,1.0,784.1069037112045,4.0,10294.999552095096,0.15017287856204323,45.0,22.0,10150.087741744705,Services,USD,Non-Default
9806,2022-11-24,2023-10-08,0.0,2160.521355949924,3.0,10767.987097125973,0.07030218685684715,37.0,13.0,-455.27602460257367,Services,ZWL,Non-Default
9807,2021-04-14,2021-06-21,0.0,42502.18242053697,2.0,2390.793263284796,0.18819937378891868,32.0,15.0,3258.3744924787297,Manufacturing,EUR,Default
9808,2022-01-12,2022-03-31,1.0,46614.44248074873,2.0,14719.64707358763,0.03413821975557975,23.0,17.0,-2154.2136772453623,Retail,EUR,Non-Default
9809,2020-12-11,2021-07-01,,32468.23455566629,8.0,11905.051549192962,0.04860513423019578,56.0,53.0,10057.966293393176,Manufacturing,GBP,Default
9810,2020-07-11,2020-11-25,1.0,44395.37914557791,4.0,19810.980753402626,0.23078260261795808,60.0,46.0,-7350.040588985388,Agriculture,AUD,Non-Default
9811,2021-02-05,2021-05-22,1.0,8033.908194443129,0.0,6042.477725749999,0.036696882836842526,51.0,37.0,77.60776523916866,Agriculture,AUD,Non-Default
9812,2020-03-07,2020-11-22,0.0,37257.6643462244,7.0,16394.162781425603,0.14058636585278309,28.0,51.0,6240.270720309176,Agriculture,GBP,Non-Default
9813,2020-07-26,2021-03-23,1.0,37067.365926604274,2.0,12178.914865861165,0.1530060676208812,36.0,6.0,630.3583031385006,Retail,USD,Non-Default
9814,2022-11-25,2023-05-01,0.0,17774.81308903805,8.0,5861.122035404179,0.1308330761943782,45.0,44.0,-3238.3218819783533,Retail,ZWL,Default
9815,2020-05-11,2021-05-11,,19940.80742459453,7.0,7696.114842931266,0.12381421751751649,32.0,56.0,4198.51098201075,Retail,AUD,Non-Default
9816,2020-09-20,2021-04-04,1.0,22308.28930452791,9.0,9519.230312947087,0.03182172844917407,35.0,32.0,17414.604157811224,IT,AUD,Non-Default
9817,2021-03-08,2021-04-10,1.0,9886.537323087408,1.0,17482.32146545231,0.2162738445128908,41.0,38.0,-5550.2207046612075,Services,EUR,Default
9818,2022-08-11,2023-04-16,1.0,22024.40114602502,8.0,21219.512160729126,0.07075027049262346,32.0,9.0,16397.408848005176,Agriculture,USD,Non-Default
9819,2021-11-26,2022-11-04,1.0,45985.60699568547,5.0,25474.02891221822,0.22375505217860134,45.0,8.0,10133.342476126436,Services,EUR,Non-Default
9820,2021-10-03,2022-02-23,1.0,25540.003525641077,8.0,21734.027268451275,0.12239151214975932,45.0,21.0,-4973.000248762301,Services,GBP,Non-Default
9821,2020-08-31,2021-06-20,1.0,30070.35580123709,1.0,23681.308547264394,0.1036078655517072,56.0,9.0,19844.032751480794,Services,EUR,Non-Default
9822,2020-05-24,2020-09-06,0.0,3248.4317387016163,3.0,23786.45980609443,0.07590172929781336,41.0,59.0,13765.822555384984,Agriculture,GBP,Non-Default
9823,2021-07-08,2021-09-30,1.0,11744.5529382356,8.0,26037.64477024975,0.20563013289688445,21.0,14.0,6708.927062882187,Manufacturing,EUR,Non-Default
9824,2021-05-15,2021-09-10,1.0,38059.16533387922,4.0,29019.757703859774,0.13255644911971287,61.0,39.0,4026.137635694635,Manufacturing,USD,Non-Default
9825,2020-05-29,2020-09-16,1.0,19987.09174785973,0.0,6270.15970212526,0.08378090115697917,63.0,37.0,17760.57624044573,IT,EUR,Default
9826,2022-01-06,2022-08-04,0.0,23133.966525823358,6.0,27241.9848145192,0.1213638795090042,18.0,41.0,18301.263724176162,IT,EUR,Non-Default
9827,2021-01-08,2021-02-23,1.0,43737.37054879424,8.0,19293.262865642475,0.07829822793259783,42.0,50.0,11905.182583785107,Manufacturing,USD,Non-Default
9828,2020-09-18,2021-04-11,1.0,7515.667557300254,9.0,22770.464602274005,0.13943038515619252,58.0,24.0,1065.7338974990453,Manufacturing,GBP,nan
9829,2022-06-20,2023-05-07,0.0,1513.891950214026,3.0,28828.396148959717,0.14895157081022792,47.0,26.0,15444.021321358094,Agriculture,EUR,Non-Default
9830,2022-11-02,2023-02-25,1.0,2035.8360404629466,7.0,29940.96825658772,0.016077554550169015,56.0,32.0,7761.859870059732,Agriculture,AUD,Default
9831,2020-08-15,2021-03-03,1.0,19106.341379580736,5.0,17649.66511199672,0.13792643158139928,44.0,33.0,-1515.9541407763008,Services,USD,Non-Default
9832,2020-09-08,2020-12-14,0.0,11592.741250548312,0.0,4260.894346482342,0.1413470515828563,44.0,27.0,11400.53634161835,Manufacturing,GBP,Non-Default
9833,2021-03-04,2021-10-22,1.0,22353.877527180666,7.0,3054.7944281506434,0.12389203005581868,38.0,35.0,14086.898241951993,Manufacturing,AUD,Default
9834,2021-12-30,2022-09-19,,1338.4529371097788,5.0,26530.387913547504,0.12503449427561086,50.0,20.0,16067.259109120128,Retail,ZWL,Non-Default
9835,2020-11-24,2021-07-10,1.0,49940.129035226666,8.0,25845.75763508271,0.11649220270383642,48.0,29.0,18960.0762884667,IT,GBP,Default
9836,2022-06-12,2022-12-16,1.0,14239.831975382293,9.0,17207.590862946327,0.04828025953432445,24.0,12.0,7222.820980466808,Services,EUR,Non-Default
9837,2021-12-01,2022-11-05,0.0,37737.65352960932,3.0,20047.184785556983,0.036824162710026226,40.0,32.0,5236.915349077242,IT,USD,Non-Default
9838,2020-01-08,2020-03-02,1.0,23169.907806470786,7.0,909.8157410320296,0.043004036150286085,28.0,42.0,11154.167162173486,Retail,USD,Non-Default
9839,2020-03-02,2020-10-25,0.0,1166.0164349089782,1.0,11230.94932411057,0.20739748312688921,43.0,26.0,-2938.8555470773517,Retail,AUD,Non-Default
9840,2021-06-07,2021-07-09,0.0,39749.52893897029,6.0,114.4066617630446,0.24183481145640434,35.0,34.0,14459.949245643213,Retail,AUD,Non-Default
9841,2021-05-05,2022-01-08,0.0,35829.93454514802,7.0,19430.01590084506,0.15287973363848772,21.0,49.0,8884.780816639413,Services,ZWL,Non-Default
9842,2020-08-22,2021-08-14,,15820.606251674417,4.0,831.0800627401727,0.11471488065987565,25.0,4.0,-2796.0124504550777,Retail,AUD,Non-Default
9843,2021-06-20,2022-04-22,1.0,27309.212673320206,2.0,12651.396059160541,0.040295346525976404,47.0,51.0,90.5354784621668,Retail,AUD,nan
9844,2022-08-12,2023-06-15,0.0,37135.03686756403,8.0,19688.098491810877,0.17956770836307126,23.0,21.0,7332.391375644274,Manufacturing,USD,Non-Default
9845,2021-10-29,2022-10-06,1.0,9996.062217191711,0.0,23210.903296119384,0.13332206669079522,19.0,24.0,-5971.380996303937,Manufacturing,GBP,Non-Default
9846,2020-01-03,2020-12-08,1.0,36434.2169817279,3.0,19443.795492842943,0.23809838399126532,57.0,30.0,12624.333557058257,Manufacturing,ZWL,Default
9847,2021-11-05,2022-04-10,0.0,17632.302444145724,9.0,27346.519003537756,0.157554664870938,24.0,38.0,15212.736065909045,Retail,EUR,Non-Default
9848,2020-06-04,2021-06-03,1.0,36540.189361191355,3.0,21403.808607310482,0.13589316167448295,26.0,7.0,9964.384307505617,Retail,USD,Default
9849,2021-04-05,2021-10-21,1.0,14640.372556091881,8.0,6605.167408151617,0.22223138486799854,26.0,5.0,-4951.0529155426575,Agriculture,AUD,Non-Default
9850,2020-10-15,2020-12-11,1.0,43628.00717261608,7.0,7013.050835385222,0.13942389125192936,23.0,8.0,14902.074567265674,Services,EUR,Non-Default
9851,2021-07-26,2022-04-29,1.0,6932.544666524853,1.0,8416.717249855097,0.07155894421929052,34.0,51.0,4747.105368016893,IT,ZWL,Default
9852,2020-10-04,2021-08-06,,4969.115617110619,5.0,26000.9428492919,0.07346112094167813,44.0,59.0,1607.973927449586,Manufacturing,USD,Non-Default
9853,2022-08-31,2022-10-26,1.0,5005.963606107543,6.0,3582.518177329157,0.06624427113268959,58.0,46.0,1391.0345407064797,Services,EUR,nan
9854,2022-10-12,2023-01-26,1.0,21845.06327603538,8.0,2428.28113398134,0.1607385944885435,36.0,13.0,-6108.122681391182,IT,EUR,Non-Default
9855,2021-01-30,2021-03-03,0.0,32195.057741317345,3.0,14479.655754403606,0.20292585060225138,46.0,26.0,10605.819348387227,Agriculture,AUD,Default
9856,2022-12-15,2023-11-28,1.0,25077.551726717447,0.0,17756.01007521226,0.09226202971237062,30.0,9.0,3049.3068105711736,Services,EUR,Non-Default
9857,2020-09-17,2021-01-30,1.0,22485.967155317117,6.0,1185.934803224381,0.1368727144451502,61.0,4.0,10222.581642185993,Agriculture,EUR,Non-Default
9858,2021-10-20,2022-04-07,1.0,36835.20986441621,0.0,13789.405856486323,0.1394759718499707,18.0,10.0,-3491.531190355662,IT,ZWL,Default
9859,2021-04-18,2021-12-17,1.0,33693.547065157305,5.0,28506.65507212327,0.20227071857320572,57.0,41.0,13412.564056958308,Services,EUR,nan
9860,2020-12-13,2021-03-01,1.0,32203.606965875282,4.0,22620.603788576474,0.1143343980629916,58.0,16.0,8556.606200941122,Manufacturing,USD,Non-Default
9861,2021-03-27,2021-12-01,0.0,27200.291572472514,5.0,28196.909460337876,0.02091662042343622,21.0,11.0,-2318.042655844207,Retail,EUR,Non-Default
9862,2020-06-11,2020-09-07,1.0,13786.79177678127,2.0,3102.244828904478,0.051965740353954404,64.0,29.0,16303.714247333231,Retail,AUD,Non-Default
9863,2021-04-21,2021-09-17,0.0,46733.712840158776,8.0,542.9811626857817,0.10194005845807834,38.0,33.0,19021.027382246317,IT,ZWL,Non-Default
9864,2020-06-13,2020-10-21,0.0,5451.038925332966,5.0,8079.6396063931215,0.14298810909486462,56.0,29.0,5552.077330521022,Agriculture,ZWL,Default
9865,2022-08-10,2023-06-16,1.0,14797.99374244454,6.0,27379.4883880443,0.22200582877257619,45.0,34.0,5919.240936110407,Services,GBP,Non-Default
9866,2020-06-30,2021-02-14,1.0,16323.49326582911,6.0,19078.850399718354,0.2007001636012592,60.0,56.0,-3491.531190355662,IT,EUR,Non-Default
9867,2020-06-23,2021-02-02,1.0,21938.67501985086,0.0,12596.704958432907,0.033891717369565616,48.0,31.0,950.392866508635,Retail,AUD,Non-Default
9868,2020-04-13,2021-02-09,1.0,44293.503869585074,8.0,23613.798400067557,0.013556091150979279,24.0,49.0,14124.70363058081,IT,GBP,Non-Default
9869,2022-05-11,2023-03-16,0.0,5787.418597812667,4.0,27276.811154368497,0.026517987968689073,63.0,56.0,15979.895431010587,Agriculture,GBP,Non-Default
9870,2022-03-17,2022-05-04,1.0,46653.101559507566,1.0,2344.037513610416,0.2382792510485391,21.0,24.0,-5819.586983588969,Retail,AUD,nan
9871,2022-11-26,2023-05-23,1.0,-828.5187055302323,6.0,21483.62670559794,0.04863768143044433,39.0,46.0,11172.212698710173,Retail,GBP,Non-Default
9872,2020-12-26,2021-07-04,1.0,42992.05130840955,8.0,27261.926160490002,0.07564184926691278,21.0,14.0,9626.327925172427,Services,ZWL,Non-Default
9873,2022-02-16,2023-01-19,1.0,9602.290818420368,8.0,17244.39488021871,0.1735238766801738,34.0,37.0,-7401.019214061189,IT,AUD,Non-Default
9874,2021-02-24,2022-02-11,1.0,27397.571016439048,9.0,12884.482472433929,0.0670771445387284,32.0,17.0,18522.66416281146,IT,GBP,Default
9875,2021-10-12,2022-04-13,1.0,41906.725926484796,0.0,2381.6249272800414,0.21049365221652186,30.0,19.0,6089.485095343285,Services,ZWL,Non-Default
9876,2021-01-19,2021-08-09,1.0,42027.08714639149,7.0,29163.783502300084,0.07417561835021381,57.0,1.0,-4868.7938182094085,Services,GBP,nan
9877,2022-10-20,2023-03-04,1.0,29767.398291980007,0.0,26213.596136079123,0.1738163630784852,19.0,28.0,13369.987180636439,Retail,USD,Non-Default
9878,2022-12-30,2023-06-15,1.0,21428.193698295323,8.0,26510.662134741426,0.022927563660296524,46.0,13.0,16262.863664371103,Manufacturing,GBP,Non-Default
9879,2021-09-07,2022-07-12,0.0,46900.43094473154,1.0,964.1997954046244,0.23045500609292802,35.0,30.0,3915.651386948617,Manufacturing,GBP,Default
9880,2021-09-05,2021-10-14,1.0,42112.09122315476,0.0,20015.750433599318,0.10686550634344556,54.0,58.0,12330.310245303583,Agriculture,AUD,Non-Default
9881,2021-07-27,2022-02-19,1.0,32717.659928111556,3.0,27347.730850533233,0.06123640399805632,22.0,39.0,4912.843186704411,Agriculture,USD,Default
9882,2021-05-30,2022-01-24,1.0,21428.193698295323,0.0,15906.900149164201,0.13177498971235208,63.0,17.0,10168.377083223306,Services,ZWL,Non-Default
9883,2020-04-05,2020-11-09,1.0,8821.380964688857,3.0,9676.7710524038,0.20297394533783172,24.0,38.0,1619.4423273565044,IT,AUD,Non-Default
9884,2022-01-01,2022-10-10,0.0,37530.22750772496,7.0,3671.956751429267,0.011571412975147419,37.0,22.0,9569.017314348439,Manufacturing,ZWL,Non-Default
9885,2020-09-02,2021-01-25,1.0,15077.170048452077,4.0,6557.981343345256,0.06435534085322271,41.0,40.0,-8273.499459688748,Services,ZWL,Default
9886,2020-02-13,2020-05-03,1.0,34954.21656235662,2.0,7877.017528054909,0.18008791941970834,41.0,23.0,889.3410328707869,Retail,USD,Non-Default
9887,2020-07-29,2020-08-30,0.0,37648.47859040756,6.0,26927.934626690916,0.18563595567360378,22.0,32.0,2826.1599390038245,Retail,ZWL,Non-Default
9888,2020-01-12,2020-06-24,0.0,3817.309614704678,7.0,12876.933399409318,0.24603357276657065,48.0,59.0,-1444.5653911521622,Manufacturing,ZWL,Non-Default
9889,2020-01-06,2020-04-07,1.0,8429.767156383168,0.0,13945.750260687613,0.24033777244218862,52.0,2.0,2380.5257808317256,Retail,ZWL,Non-Default
9890,2020-11-09,2021-07-18,1.0,42061.01100916622,2.0,17922.72097322965,0.22569918891812726,42.0,9.0,11984.361076035217,IT,EUR,Non-Default
9891,2021-03-28,2022-03-05,0.0,43427.73817519057,5.0,22946.112578750402,0.16987133360310813,21.0,45.0,2994.3732534205756,Manufacturing,EUR,Non-Default
9892,2020-04-13,2020-06-20,1.0,37905.62937271495,6.0,18421.54914734037,0.16199143374843802,18.0,57.0,-2263.634805900995,Manufacturing,EUR,Non-Default
9893,2022-03-14,2022-06-08,0.0,8818.462462809697,9.0,23374.010739976184,0.14574431191742399,45.0,53.0,-4392.874623275706,Agriculture,GBP,Non-Default
9894,2021-09-17,2022-07-26,0.0,30028.804018913463,3.0,3841.1805215277395,0.10823887842038614,26.0,16.0,-4377.807711528667,Services,ZWL,Non-Default
9895,2020-10-10,2021-01-02,0.0,21498.323567822903,9.0,22581.124334368917,0.1817026771123211,40.0,48.0,6101.753470774691,Manufacturing,AUD,Non-Default
9896,2020-09-09,2021-08-19,1.0,35913.55673891406,4.0,2921.9983157482866,0.06106709532380532,22.0,43.0,-16.49602674750713,Agriculture,GBP,Non-Default
9897,2021-03-28,2022-03-12,0.0,26946.35763649033,7.0,15054.186363379646,0.1331907929505203,63.0,48.0,4940.660887489534,Services,AUD,Default
9898,2021-08-05,2021-12-03,1.0,14882.203447939095,6.0,9974.912649843753,0.10800416347279689,61.0,7.0,9368.580149948808,Agriculture,EUR,nan
9899,2022-05-23,2022-12-11,0.0,18925.830085093578,7.0,16383.291438867143,0.05871757358456379,36.0,47.0,4228.304490031011,Services,ZWL,Non-Default
9900,2020-07-25,2020-11-22,1.0,7642.802153310415,1.0,7257.808679571373,0.09017383974893366,31.0,48.0,12747.320042959444,Agriculture,GBP,Default
9901,2022-05-03,2023-03-28,1.0,17464.848358797062,1.0,21744.35395784931,0.24451582233376531,46.0,45.0,10051.887912832106,IT,EUR,Default
9902,2020-12-26,2021-06-27,1.0,4145.328907398805,4.0,3810.568208372014,0.2451973459866251,43.0,50.0,-9320.857937578712,IT,USD,Non-Default
9903,2022-02-03,2022-07-29,1.0,5507.153203656235,6.0,29315.16492590699,0.19760884908055168,46.0,4.0,2382.1585077051004,Services,USD,Default
9904,2020-02-07,2020-07-24,1.0,13656.375678033988,3.0,25557.760729917336,0.01200888004545101,26.0,25.0,-8961.137622540451,Manufacturing,EUR,Default
9905,2020-12-22,2021-09-18,0.0,3096.478390166202,0.0,21442.607121181325,0.22535259079806522,21.0,28.0,19645.0903387692,Retail,ZWL,Non-Default
9906,2021-02-09,2021-08-13,1.0,41201.52894760731,1.0,20011.392491451865,0.09797341864956878,25.0,45.0,-1911.7455841676701,Manufacturing,GBP,Default
9907,2020-02-09,2020-09-21,0.0,-45.03959648607588,1.0,96.5425233505135,0.13345971173750176,44.0,31.0,-5248.181949018042,Services,USD,Default
9908,2022-11-18,2023-01-23,1.0,35947.481585822,7.0,17945.89242393973,0.02988205576454632,51.0,21.0,5498.441452507212,Retail,USD,Non-Default
9909,2020-08-02,2020-11-17,1.0,24270.96804386255,5.0,10244.296651229439,0.21701146460278764,40.0,3.0,3875.8749582366963,Retail,GBP,Non-Default
9910,2022-11-24,2023-03-21,1.0,46229.1300121244,5.0,5470.993560400174,0.04677814023784897,18.0,24.0,-6982.677768143958,Agriculture,AUD,Non-Default
9911,2020-04-06,2020-08-08,1.0,13613.91732624467,0.0,940.5055342598534,0.017968099882098458,36.0,11.0,6770.995781419326,Manufacturing,USD,Default
9912,2022-10-30,2023-06-11,0.0,31995.24988508674,3.0,13673.872905784548,0.19547099277686747,32.0,46.0,2464.467176245118,Services,ZWL,Default
9913,2021-08-17,2022-04-04,1.0,3959.9650086321526,5.0,6243.759009431567,0.11514612411922001,27.0,23.0,9232.182276536907,Manufacturing,EUR,Non-Default
9914,2020-03-18,2021-01-24,1.0,46318.31314403251,4.0,7267.089993374135,0.246071679348722,35.0,14.0,-9581.443546067874,Agriculture,GBP,Non-Default
9915,2022-03-13,2023-01-10,1.0,19868.658110709737,7.0,12684.68882478575,0.1627699209996074,54.0,56.0,6881.297852617106,Agriculture,EUR,Default
9916,2021-06-30,2022-04-11,0.0,34509.43724032719,9.0,29262.297241697815,0.030253399833575834,32.0,46.0,14442.328366443013,Manufacturing,ZWL,Non-Default
9917,2021-09-19,2022-06-11,1.0,13511.571123874863,2.0,28286.756077350266,0.04780162289635567,19.0,18.0,13458.011607351706,Agriculture,ZWL,Non-Default
9918,2020-07-17,2021-07-08,1.0,24890.659819012777,5.0,16124.606639009819,0.058137204634924534,19.0,2.0,-1377.6550512890753,IT,EUR,Default
9919,2022-05-09,2022-07-31,1.0,15682.082935404043,9.0,17083.236645246172,0.20678712344311606,64.0,42.0,16694.062097417172,Retail,ZWL,Default
9920,2020-09-08,2020-10-30,1.0,4663.365751886814,5.0,13890.015858874958,0.059870733591046506,33.0,55.0,-8173.947092743489,Retail,EUR,Default
9921,2020-03-08,2020-11-08,1.0,27223.40136850416,3.0,24651.76415319937,0.139199741502357,43.0,12.0,7878.740203371028,Retail,GBP,Default
9922,2022-09-16,2023-09-07,0.0,21923.58022445683,3.0,21102.766573446665,0.19645334137703627,56.0,5.0,8703.224995259352,Retail,GBP,Non-Default
9923,2021-01-03,2021-04-09,1.0,25815.23102031287,9.0,25970.950228232825,0.12445153092927634,57.0,37.0,7382.753062654516,IT,USD,Non-Default
9924,2020-01-20,2020-06-24,1.0,15060.38692386253,1.0,23624.821399017044,0.1113295004704847,39.0,37.0,-6004.859060999253,Manufacturing,GBP,Non-Default
9925,2020-07-20,2020-09-20,1.0,36107.26050854191,3.0,11308.84666790846,0.1383276410333525,64.0,20.0,10313.045351310051,Manufacturing,EUR,Default
9926,2022-12-28,2023-06-07,1.0,16644.59687815832,9.0,15634.145851673022,0.012923058920631511,59.0,10.0,-8701.543285749302,Services,AUD,Default
9927,2020-06-09,2020-08-08,1.0,34159.99712995615,9.0,12478.869753380981,0.09382876564960159,52.0,56.0,13208.964719272277,Retail,EUR,Non-Default
9928,2021-08-16,2022-04-18,,37396.3416696821,6.0,2531.8089903564323,0.09059841445313792,55.0,13.0,14561.235628992552,Retail,GBP,nan
9929,2021-08-05,2022-04-22,0.0,44497.71280024515,6.0,28949.60470868761,0.22543444650170996,60.0,58.0,-3211.05235795926,Retail,ZWL,Non-Default
9930,2021-06-29,2022-01-11,0.0,17927.10425215533,7.0,718.1839972432324,0.030541839757162827,49.0,29.0,-2662.2686147632976,IT,EUR,Default
9931,2022-04-22,2023-03-16,0.0,19661.42974017986,4.0,22312.726579113747,0.038356375189785796,40.0,31.0,6114.496945103128,Manufacturing,ZWL,Non-Default
9932,2022-08-18,2023-03-30,1.0,43830.63056570003,4.0,996.2823909948947,0.18577495990651657,52.0,39.0,6338.993427849742,Retail,AUD,Default
9933,2021-10-19,2022-03-20,1.0,9186.154475242653,8.0,28651.985877860745,0.07625043823641992,27.0,35.0,49.22018032770575,Agriculture,GBP,Default
9934,2020-07-30,2021-01-06,1.0,21123.004512576008,8.0,19151.402619608394,0.2460394966658824,55.0,36.0,1006.1268354142612,Agriculture,AUD,nan
